,date,Open,High,Low,Close,bitcoin
6659,2015-10-08 08:00:00,244.09,244.15,243.02,243.6,0.0615182715174
6660,2015-10-08 09:00:00,243.59,243.7,242.06,242.71,0.0590575406567
6661,2015-10-08 10:00:00,242.13,243.69,242.06,242.72,0.060287906087
6662,2015-10-08 11:00:00,243.57,244.15,242.84,244.09,0.060287906087
6663,2015-10-08 12:00:00,243.92,244.15,243.21,244.1,0.0639790023781
6664,2015-10-08 13:00:00,243.55,244.6,243.28,243.95,0.0725915603905
6665,2015-10-08 14:00:00,244.0,244.21,243.5,243.72,0.0664397332388
6666,2015-10-08 15:00:00,243.8,244.26,243.61,244.26,0.0664397332388
6667,2015-10-08 16:00:00,244.2,244.5,243.87,244.0,0.0639790023781
6668,2015-10-08 17:00:00,244.0,244.6,243.91,244.37,0.0775130221119
6669,2015-10-08 18:00:00,244.32,244.76,243.91,244.22,0.0701308295298
6670,2015-10-08 19:00:00,244.23,244.32,243.01,244.16,0.0738219258209
6671,2015-10-08 20:00:00,244.14,244.24,243.29,243.86,0.0750522912512
6672,2015-10-08 21:00:00,243.85,243.99,243.19,243.78,0.088586310985
6673,2015-10-08 22:00:00,243.76,243.76,243.0,243.25,0.0935077727064
6674,2015-10-08 23:00:00,243.25,243.78,242.81,242.9,0.0799737529726
6675,2015-10-09 00:00:00,242.9,243.83,242.26,242.66,0.0762826566816
6676,2015-10-09 01:00:00,243.5,244.0,242.16,243.08,0.0750522912512
6677,2015-10-09 02:00:00,243.08,243.4,242.76,242.81,0.0750522912512
6678,2015-10-09 03:00:00,242.82,243.62,242.81,243.62,0.0738219258209
6679,2015-10-09 04:00:00,243.62,244.54,243.5,243.76,0.0639790023781
6680,2015-10-09 05:00:00,243.76,244.41,243.76,244.17,0.060287906087
6681,2015-10-09 06:00:00,244.29,244.42,243.0,243.46,0.0701308295298
6682,2015-10-09 07:00:00,243.57,243.78,243.0,243.41,0.0590575406567
6683,2015-10-09 08:00:00,243.41,243.83,242.34,243.34,0.0639790023781
6684,2015-10-09 09:00:00,243.34,243.52,243.02,243.47,0.056596809796
6685,2015-10-09 10:00:00,243.46,243.5,243.0,243.41,0.0553664443657
6686,2015-10-09 11:00:00,243.41,243.95,243.4,243.89,0.0627486369477
6687,2015-10-09 12:00:00,243.7,244.28,243.32,243.65,0.0590575406567
6688,2015-10-09 13:00:00,244.03,244.55,243.74,244.5,0.0615182715174
6689,2015-10-09 14:00:00,244.15,244.5,244.0,244.19,0.0664397332388
6690,2015-10-09 15:00:00,244.01,244.5,244.0,244.49,0.0639790023781
6691,2015-10-09 16:00:00,244.49,244.81,244.49,244.8,0.0676700986691
6692,2015-10-09 17:00:00,244.8,244.88,244.5,244.8,0.0615182715174
6693,2015-10-09 18:00:00,244.78,244.83,244.5,244.65,0.0615182715174
6694,2015-10-09 19:00:00,244.65,244.95,244.01,244.48,0.0664397332388
6695,2015-10-09 20:00:00,244.48,244.5,244.0,244.44,0.0664397332388
6696,2015-10-09 21:00:00,244.5,244.84,243.73,244.03,0.084895214694
6697,2015-10-09 22:00:00,244.54,244.68,244.0,244.49,0.102120330719
6698,2015-10-09 23:00:00,244.49,244.5,244.28,244.48,0.0787433875423
6699,2015-10-10 00:00:00,244.48,244.98,244.34,244.86,0.0762826566816
6700,2015-10-10 01:00:00,244.9,245.59,244.48,244.98,0.0762826566816
6701,2015-10-10 02:00:00,244.95,245.41,244.24,245.16,0.0971988689975
6702,2015-10-10 03:00:00,245.22,246.43,244.06,245.17,0.0676700986691
6703,2015-10-10 04:00:00,245.13,246.15,244.75,244.79,0.0762826566816
6704,2015-10-10 05:00:00,244.79,245.59,244.57,244.82,0.0922774072761
6705,2015-10-10 06:00:00,245.24,245.39,243.49,243.49,0.0590575406567
6706,2015-10-10 07:00:00,243.86,244.37,243.26,243.99,0.0541360789353
6707,2015-10-10 08:00:00,243.99,244.19,243.3,244.0,0.0541360789353
6708,2015-10-10 09:00:00,244.0,244.52,243.0,243.56,0.0590575406567
6709,2015-10-10 10:00:00,243.56,244.04,243.07,244.0,0.0541360789353
6710,2015-10-10 11:00:00,244.0,244.09,243.48,244.01,0.0615182715174
6711,2015-10-10 12:00:00,244.01,244.31,243.5,244.28,0.0627486369477
6712,2015-10-10 13:00:00,244.28,244.29,243.49,243.49,0.056596809796
6713,2015-10-10 14:00:00,243.43,244.75,243.43,244.75,0.0578271752264
6714,2015-10-10 15:00:00,244.75,244.84,244.05,244.79,0.0615182715174
6715,2015-10-10 16:00:00,244.08,245.7,244.08,244.99,0.056596809796
6716,2015-10-10 17:00:00,245.49,245.8,244.99,245.8,0.0578271752264
6717,2015-10-10 18:00:00,245.73,245.99,245.09,245.97,0.0639790023781
6718,2015-10-10 19:00:00,245.28,246.0,245.06,245.27,0.0627486369477
6719,2015-10-10 20:00:00,245.27,245.8,245.02,245.77,0.0652093678084
6720,2015-10-10 21:00:00,245.77,245.79,245.18,245.76,0.0762826566816
6721,2015-10-10 22:00:00,245.73,245.81,245.03,245.11,0.088586310985
6722,2015-10-10 23:00:00,245.11,245.72,245.11,245.71,0.0701308295298
6723,2015-10-11 00:00:00,245.71,245.72,245.22,245.72,0.0750522912512
6724,2015-10-11 01:00:00,245.72,246.34,245.48,246.34,0.0676700986691
6725,2015-10-11 02:00:00,246.34,246.37,244.92,245.92,0.0701308295298
6726,2015-10-11 03:00:00,245.92,245.92,244.85,245.43,0.0639790023781
6727,2015-10-11 04:00:00,245.17,245.44,244.77,245.41,0.0664397332388
6728,2015-10-11 05:00:00,245.41,245.43,244.53,245.25,0.081204118403
6729,2015-10-11 06:00:00,244.99,245.43,244.73,245.07,0.0578271752264
6730,2015-10-11 07:00:00,245.34,245.53,244.9,245.08,0.056596809796
6731,2015-10-11 08:00:00,245.08,245.55,245.07,245.2,0.0553664443657
6732,2015-10-11 09:00:00,245.46,245.53,245.15,245.15,0.0689004640995
6733,2015-10-11 10:00:00,245.15,245.27,244.76,245.22,0.0553664443657
6734,2015-10-11 11:00:00,245.22,245.27,244.67,245.27,0.0541360789353
6735,2015-10-11 12:00:00,245.27,245.57,244.79,245.48,0.0553664443657
6736,2015-10-11 13:00:00,245.53,245.56,244.89,245.43,0.0590575406567
6737,2015-10-11 14:00:00,245.41,245.54,245.05,245.53,0.060287906087
6738,2015-10-11 15:00:00,245.44,245.57,245.03,245.55,0.056596809796
6739,2015-10-11 16:00:00,245.55,247.74,245.31,247.33,0.0578271752264
6740,2015-10-11 17:00:00,247.36,248.33,247.15,248.12,0.0590575406567
6741,2015-10-11 18:00:00,248.1,248.26,247.37,247.44,0.0578271752264
6742,2015-10-11 19:00:00,247.75,248.0,247.44,247.75,0.0652093678084
6743,2015-10-11 20:00:00,247.75,247.9,247.01,247.8,0.0639790023781
6744,2015-10-11 21:00:00,247.8,248.46,247.01,247.21,0.0775130221119
6745,2015-10-11 22:00:00,247.89,248.5,247.22,248.13,0.0935077727064
6746,2015-10-11 23:00:00,247.5,248.45,247.35,248.05,0.0787433875423
6747,2015-10-12 00:00:00,248.05,248.13,246.7,246.79,0.0775130221119
6748,2015-10-12 01:00:00,246.79,247.58,246.71,247.51,0.114423985022
6749,2015-10-12 02:00:00,247.51,247.76,246.93,247.76,0.0738219258209
6750,2015-10-12 03:00:00,247.74,248.47,247.41,247.83,0.0738219258209
6751,2015-10-12 04:00:00,247.83,248.0,247.4,247.79,0.0701308295298
6752,2015-10-12 05:00:00,247.8,247.81,247.39,247.39,0.0775130221119
6753,2015-10-12 06:00:00,247.39,247.96,247.01,247.94,0.0627486369477
6754,2015-10-12 07:00:00,247.9,247.99,247.01,247.99,0.0639790023781
6755,2015-10-12 08:00:00,247.99,248.0,247.32,247.82,0.0590575406567
6756,2015-10-12 09:00:00,247.88,248.0,247.5,247.98,0.056596809796
6757,2015-10-12 10:00:00,247.52,247.99,247.14,247.77,0.0615182715174
6758,2015-10-12 11:00:00,247.85,247.98,246.78,247.36,0.0590575406567
6759,2015-10-12 12:00:00,247.6,247.6,246.55,246.78,0.0664397332388
6760,2015-10-12 13:00:00,246.77,246.78,245.01,245.59,0.0652093678084
6761,2015-10-12 14:00:00,246.07,246.66,245.52,246.55,0.0639790023781
6762,2015-10-12 15:00:00,246.55,246.89,246.0,246.4,0.0627486369477
6763,2015-10-12 16:00:00,246.2,246.46,246.02,246.46,0.060287906087
6764,2015-10-12 17:00:00,246.35,246.99,246.17,246.17,0.0627486369477
6765,2015-10-12 18:00:00,246.5,247.0,246.02,246.4,0.0689004640995
6766,2015-10-12 19:00:00,246.5,246.8,245.76,246.53,0.0664397332388
6767,2015-10-12 20:00:00,246.46,246.65,245.76,246.15,0.0713611949602
6768,2015-10-12 21:00:00,246.15,246.16,245.77,245.78,0.081204118403
6769,2015-10-12 22:00:00,245.79,246.69,245.52,246.26,0.0947381381368
6770,2015-10-12 23:00:00,246.16,246.67,245.33,245.81,0.0738219258209
6771,2015-10-13 00:00:00,245.81,245.81,244.5,244.71,0.0701308295298
6772,2015-10-13 01:00:00,244.87,245.56,243.77,244.51,0.0664397332388
6773,2015-10-13 02:00:00,244.4,245.29,242.82,244.92,0.0947381381368
6774,2015-10-13 03:00:00,244.32,245.27,243.21,243.62,0.0713611949602
6775,2015-10-13 04:00:00,243.71,244.92,243.43,244.92,0.0775130221119
6776,2015-10-13 05:00:00,244.12,245.06,244.11,245.03,0.123036543035
6777,2015-10-13 06:00:00,244.38,245.82,244.36,245.8,0.0541360789353
6778,2015-10-13 07:00:00,245.64,247.95,245.47,247.12,0.060287906087
6779,2015-10-13 08:00:00,246.17,247.33,246.06,247.33,0.060287906087
6780,2015-10-13 09:00:00,246.93,247.28,246.04,246.8,0.0627486369477
6781,2015-10-13 10:00:00,246.8,247.29,245.64,246.55,0.0590575406567
6782,2015-10-13 11:00:00,246.55,249.45,246.43,249.42,0.060287906087
6783,2015-10-13 12:00:00,249.39,250.71,248.5,250.66,0.060287906087
6784,2015-10-13 13:00:00,250.6,250.89,249.73,250.01,0.0639790023781
6785,2015-10-13 14:00:00,250.01,250.64,249.35,249.55,0.0627486369477
6786,2015-10-13 15:00:00,250.1,250.11,248.01,249.29,0.0652093678084
6787,2015-10-13 16:00:00,249.27,249.3,248.53,248.95,0.0676700986691
6788,2015-10-13 17:00:00,248.85,249.94,248.33,249.72,0.0664397332388
6789,2015-10-13 18:00:00,249.11,250.01,248.95,249.33,0.0652093678084
6790,2015-10-13 19:00:00,249.33,250.3,249.26,250.25,0.0689004640995
6791,2015-10-13 20:00:00,250.25,250.39,249.26,249.26,0.0738219258209
6792,2015-10-13 21:00:00,249.24,249.79,248.3,248.99,0.0922774072761
6793,2015-10-13 22:00:00,248.99,249.0,248.53,248.99,0.0775130221119
6794,2015-10-13 23:00:00,248.72,249.98,248.61,249.73,0.084895214694
6795,2015-10-14 00:00:00,249.98,250.2,249.49,250.06,0.0725915603905
6796,2015-10-14 01:00:00,250.06,250.38,249.59,249.59,0.0984292344278
6797,2015-10-14 02:00:00,249.65,250.34,248.84,250.0,0.0873559455547
6798,2015-10-14 03:00:00,250.0,250.0,248.55,249.1,0.0787433875423
6799,2015-10-14 04:00:00,249.11,250.25,248.29,249.34,0.0664397332388
6800,2015-10-14 05:00:00,249.21,250.85,249.08,249.97,0.0676700986691
6801,2015-10-14 06:00:00,249.39,250.46,249.35,249.59,0.0639790023781
6802,2015-10-14 07:00:00,249.99,250.92,249.46,250.92,0.060287906087
6803,2015-10-14 08:00:00,250.91,250.99,248.32,248.89,0.0541360789353
6804,2015-10-14 09:00:00,249.13,250.0,248.06,248.91,0.0578271752264
6805,2015-10-14 10:00:00,248.76,250.22,248.42,250.19,0.0615182715174
6806,2015-10-14 11:00:00,250.19,250.31,249.13,249.94,0.056596809796
6807,2015-10-14 12:00:00,249.93,251.0,249.42,250.48,0.0578271752264
6808,2015-10-14 13:00:00,250.95,251.18,249.88,250.85,0.0578271752264
6809,2015-10-14 14:00:00,250.86,251.81,250.41,251.64,0.0627486369477
6810,2015-10-14 15:00:00,251.56,252.99,250.8,252.95,0.0615182715174
6811,2015-10-14 16:00:00,252.8,254.08,252.23,254.0,0.0676700986691
6812,2015-10-14 17:00:00,254.0,254.99,253.8,254.6,0.0689004640995
6813,2015-10-14 18:00:00,254.89,255.93,253.51,253.9,0.0725915603905
6814,2015-10-14 19:00:00,254.25,254.45,253.25,253.79,0.0701308295298
6815,2015-10-14 20:00:00,254.21,254.42,253.65,253.76,0.0738219258209
6816,2015-10-14 21:00:00,253.67,254.33,253.2,253.82,0.0824344838333
6817,2015-10-14 22:00:00,253.8,254.14,252.71,253.48,0.0922774072761
6818,2015-10-14 23:00:00,253.34,253.39,252.25,252.47,0.0799737529726
6819,2015-10-15 00:00:00,252.47,252.99,252.32,252.32,0.0799737529726
6820,2015-10-15 00:00:00,252.47,252.99,252.32,252.32,0.0857900259161
6821,2015-10-15 01:00:00,252.96,253.79,252.27,253.03,0.0799737529726
6822,2015-10-15 02:00:00,253.79,254.64,253.13,254.55,0.104692912982
6823,2015-10-15 03:00:00,254.32,255.9,253.79,254.97,0.106146981218
6824,2015-10-15 04:00:00,254.97,256.46,254.35,255.2,0.0799737529726
6825,2015-10-15 05:00:00,255.2,256.23,253.92,254.0,0.075611548265
6826,2015-10-15 06:00:00,254.0,254.0,253.34,253.8,0.0668871388498
6827,2015-10-15 07:00:00,253.8,253.83,252.36,252.8,0.0683412070857
6828,2015-10-15 08:00:00,252.8,253.0,251.69,252.5,0.0625249341422
6829,2015-10-15 09:00:00,252.49,252.57,250.3,252.44,0.0683412070857
6830,2015-10-15 10:00:00,252.45,254.44,252.21,254.18,0.0610708659064
6831,2015-10-15 11:00:00,254.03,255.17,253.5,254.63,0.0610708659064
6832,2015-10-15 12:00:00,254.63,254.93,253.7,254.3,0.0639790023781
6833,2015-10-15 13:00:00,254.3,255.22,253.51,255.2,0.0639790023781
6834,2015-10-15 14:00:00,255.2,256.0,255.0,255.9,0.0668871388498
6835,2015-10-15 15:00:00,255.9,256.5,253.49,254.85,0.0683412070857
6836,2015-10-15 16:00:00,254.69,255.4,254.12,255.4,0.0727034117933
6837,2015-10-15 17:00:00,255.4,255.66,254.29,254.29,0.0697952753216
6838,2015-10-15 18:00:00,254.98,255.48,253.87,253.88,0.0741574800291
6839,2015-10-15 19:00:00,254.51,255.48,253.51,254.43,0.0770656165009
6840,2015-10-15 20:00:00,254.73,254.97,253.51,254.86,0.0785196847367
6841,2015-10-15 21:00:00,254.86,254.99,253.67,254.43,0.106146981218
6842,2015-10-15 22:00:00,254.43,254.58,253.6,253.68,0.0886981623878
6843,2015-10-15 23:00:00,253.68,254.5,253.68,254.49,0.0901522306237
6844,2015-10-16 00:00:00,254.49,254.5,253.69,254.47,0.0799737529726
6845,2015-10-16 01:00:00,254.47,254.5,253.89,254.5,0.0727034117933
6846,2015-10-16 02:00:00,254.5,255.66,254.02,254.66,0.104692912982
6847,2015-10-16 03:00:00,255.46,256.32,254.74,255.53,0.075611548265
6848,2015-10-16 04:00:00,255.53,255.79,254.16,254.83,0.0799737529726
6849,2015-10-16 05:00:00,255.64,256.24,255.09,255.09,0.0712493435574
6850,2015-10-16 06:00:00,255.83,256.35,254.78,256.03,0.0668871388498
6851,2015-10-16 07:00:00,256.1,257.02,255.09,256.54,0.065433070614
6852,2015-10-16 08:00:00,256.62,258.0,256.26,257.35,0.0639790023781
6853,2015-10-16 09:00:00,257.5,259.88,257.21,259.86,0.0843359576802
6854,2015-10-16 10:00:00,259.86,259.9,258.0,258.0,0.0668871388498
6855,2015-10-16 11:00:00,258.1,259.76,257.97,259.57,0.065433070614
6856,2015-10-16 12:00:00,259.57,260.64,259.0,260.42,0.0639790023781
6857,2015-10-16 13:00:00,260.0,261.99,259.42,260.97,0.0683412070857
6858,2015-10-16 14:00:00,260.97,261.99,260.97,261.99,0.0668871388498
6859,2015-10-16 15:00:00,261.99,264.99,261.81,264.36,0.075611548265
6860,2015-10-16 16:00:00,264.36,265.36,263.2,265.36,0.0741574800291
6861,2015-10-16 17:00:00,265.38,267.0,263.6,263.65,0.075611548265
6862,2015-10-16 18:00:00,263.75,265.39,260.55,264.43,0.0770656165009
6863,2015-10-16 19:00:00,264.39,265.98,264.39,265.93,0.0843359576802
6864,2015-10-16 20:00:00,265.4,265.86,259.31,260.11,0.0814278212085
6865,2015-10-16 21:00:00,260.19,265.15,260.11,261.5,0.101784776511
6866,2015-10-16 22:00:00,261.5,261.69,259.73,260.65,0.0945144353313
6867,2015-10-16 23:00:00,260.6,263.27,260.6,263.09,0.0945144353313
6868,2015-10-17 00:00:00,263.09,263.51,262.1,263.49,0.0857900259161
6869,2015-10-17 01:00:00,263.49,264.0,262.5,263.74,0.0901522306237
6870,2015-10-17 02:00:00,263.75,265.89,263.65,265.89,0.10905511769
6871,2015-10-17 03:00:00,265.89,267.0,264.38,266.45,0.0814278212085
6872,2015-10-17 04:00:00,266.44,267.99,265.36,267.9,0.0872440941519
6873,2015-10-17 05:00:00,267.89,270.4,264.8,268.31,0.0828818894443
6874,2015-10-17 06:00:00,268.59,270.99,268.11,268.37,0.0770656165009
6875,2015-10-17 07:00:00,268.09,268.95,266.0,268.58,0.0712493435574
6876,2015-10-17 08:00:00,268.95,270.51,266.86,270.29,0.0668871388498
6877,2015-10-17 09:00:00,270.19,271.67,269.95,270.6,0.065433070614
6878,2015-10-17 10:00:00,270.6,271.21,269.04,270.51,0.0930603670954
6879,2015-10-17 11:00:00,271.04,271.04,269.39,269.53,0.0683412070857
6880,2015-10-17 12:00:00,269.49,270.78,269.13,270.11,0.065433070614
6881,2015-10-17 13:00:00,270.11,272.98,269.88,272.6,0.0639790023781
6882,2015-10-17 14:00:00,272.95,273.0,270.0,271.21,0.0668871388498
6883,2015-10-17 15:00:00,271.57,273.0,269.95,273.0,0.0712493435574
6884,2015-10-17 16:00:00,273.0,273.0,269.7,270.03,0.0697952753216
6885,2015-10-17 17:00:00,270.13,271.48,270.13,270.77,0.0741574800291
6886,2015-10-17 18:00:00,271.36,271.55,260.8,266.25,0.0741574800291
6887,2015-10-17 19:00:00,266.03,267.72,262.82,264.62,0.075611548265
6888,2015-10-17 20:00:00,264.62,265.82,263.5,265.82,0.0770656165009
6889,2015-10-17 21:00:00,265.45,268.1,263.77,268.1,0.0916062988595
6890,2015-10-17 22:00:00,267.8,269.0,266.41,267.97,0.100330708275
6891,2015-10-17 23:00:00,267.97,270.87,266.5,270.07,0.0886981623878
6892,2015-10-18 00:00:00,270.04,271.15,269.23,270.33,0.0872440941519
6893,2015-10-18 01:00:00,269.64,271.17,267.89,270.17,0.0828818894443
6894,2015-10-18 02:00:00,270.01,270.89,268.2,269.68,0.075611548265
6895,2015-10-18 03:00:00,268.38,269.19,266.96,266.96,0.075611548265
6896,2015-10-18 04:00:00,268.68,268.99,266.47,267.03,0.0727034117933
6897,2015-10-18 05:00:00,267.4,268.0,266.44,268.0,0.0727034117933
6898,2015-10-18 06:00:00,268.0,269.4,266.67,267.67,0.0683412070857
6899,2015-10-18 07:00:00,267.17,268.56,265.11,268.5,0.0712493435574
6900,2015-10-18 08:00:00,268.5,269.58,266.77,268.87,0.0639790023781
6901,2015-10-18 09:00:00,269.55,269.63,266.77,267.08,0.0639790023781
6902,2015-10-18 10:00:00,266.89,268.53,266.77,267.0,0.0785196847367
6903,2015-10-18 11:00:00,267.39,267.48,266.31,266.31,0.075611548265
6904,2015-10-18 12:00:00,266.75,266.75,263.2,264.95,0.0625249341422
6905,2015-10-18 13:00:00,264.95,265.93,263.78,264.0,0.0596167976705
6906,2015-10-18 14:00:00,264.0,264.0,261.51,262.84,0.065433070614
6907,2015-10-18 15:00:00,262.7,262.7,260.35,260.35,0.0712493435574
6908,2015-10-18 16:00:00,260.5,263.0,260.0,260.53,0.0683412070857
6909,2015-10-18 17:00:00,260.55,261.39,260.16,260.26,0.0712493435574
6910,2015-10-18 18:00:00,260.26,263.46,260.21,263.1,0.0697952753216
6911,2015-10-18 19:00:00,263.44,263.45,262.0,263.4,0.0785196847367
6912,2015-10-18 20:00:00,263.4,263.56,262.55,262.96,0.075611548265
6913,2015-10-18 21:00:00,262.96,263.07,261.25,262.0,0.0945144353313
6914,2015-10-18 22:00:00,262.0,262.14,261.26,262.14,0.0886981623878
6915,2015-10-18 23:00:00,262.14,262.14,260.1,261.05,0.0872440941519
6916,2015-10-19 00:00:00,261.05,262.84,259.99,261.05,0.0799737529726
6917,2015-10-19 01:00:00,262.35,263.45,261.05,263.43,0.0901522306237
6918,2015-10-19 02:00:00,262.52,263.44,261.51,263.1,0.0843359576802
6919,2015-10-19 03:00:00,261.87,263.43,261.86,262.9,0.104692912982
6920,2015-10-19 04:00:00,262.9,264.21,260.2,261.79,0.0828818894443
6921,2015-10-19 05:00:00,261.79,262.57,260.12,260.64,0.0770656165009
6922,2015-10-19 06:00:00,260.64,261.31,260.0,261.31,0.0668871388498
6923,2015-10-19 07:00:00,261.29,261.32,259.95,260.02,0.0625249341422
6924,2015-10-19 08:00:00,260.04,262.09,259.82,262.09,0.0610708659064
6925,2015-10-19 09:00:00,262.09,263.29,260.8,261.55,0.0625249341422
6926,2015-10-19 10:00:00,261.56,263.28,261.2,261.74,0.0712493435574
6927,2015-10-19 11:00:00,261.47,263.37,261.47,263.14,0.0625249341422
6928,2015-10-19 12:00:00,263.27,263.47,260.05,260.85,0.0610708659064
6929,2015-10-19 13:00:00,260.66,266.01,260.65,265.25,0.0683412070857
6930,2015-10-19 14:00:00,265.84,266.0,263.34,264.7,0.0683412070857
6931,2015-10-19 15:00:00,264.39,264.69,262.64,264.41,0.0712493435574
6932,2015-10-19 16:00:00,264.02,264.5,263.3,264.41,0.0668871388498
6933,2015-10-19 17:00:00,264.4,264.4,263.32,264.16,0.0712493435574
6934,2015-10-19 18:00:00,263.41,264.26,263.28,263.5,0.0741574800291
6935,2015-10-19 19:00:00,263.31,264.19,263.31,263.82,0.0785196847367
6936,2015-10-19 20:00:00,263.52,263.99,263.35,263.86,0.0814278212085
6937,2015-10-19 21:00:00,263.82,263.86,263.28,263.28,0.0843359576802
6938,2015-10-19 22:00:00,263.34,264.54,263.28,264.3,0.100330708275
6939,2015-10-19 23:00:00,263.78,264.59,263.35,263.66,0.0901522306237
6940,2015-10-20 00:00:00,264.28,265.58,263.72,265.36,0.0828818894443
6941,2015-10-20 01:00:00,264.5,265.58,264.01,264.5,0.0843359576802
6942,2015-10-20 02:00:00,265.22,265.58,263.99,264.72,0.0988766400389
6943,2015-10-20 03:00:00,264.72,265.39,263.15,264.05,0.104692912982
6944,2015-10-20 04:00:00,264.05,264.6,262.67,263.01,0.0785196847367
6945,2015-10-20 05:00:00,263.01,264.38,262.69,264.21,0.0770656165009
6946,2015-10-20 06:00:00,263.68,266.38,263.43,266.38,0.0727034117933
6947,2015-10-20 07:00:00,266.38,267.92,264.06,267.26,0.065433070614
6948,2015-10-20 08:00:00,267.26,267.92,266.35,266.46,0.0639790023781
6949,2015-10-20 09:00:00,266.5,267.74,265.0,265.0,0.0668871388498
6950,2015-10-20 10:00:00,265.25,266.54,265.0,265.21,0.0668871388498
6951,2015-10-20 11:00:00,265.31,266.54,265.31,266.45,0.0625249341422
6952,2015-10-20 12:00:00,266.49,267.25,265.51,267.24,0.0639790023781
6953,2015-10-20 13:00:00,267.24,268.19,267.0,267.9,0.0639790023781
6954,2015-10-20 14:00:00,267.81,269.0,267.76,269.0,0.0697952753216
6955,2015-10-20 15:00:00,268.98,269.72,268.3,268.5,0.0712493435574
6956,2015-10-20 16:00:00,268.51,269.0,267.91,268.39,0.0727034117933
6957,2015-10-20 17:00:00,268.44,269.76,268.06,269.36,0.0770656165009
6958,2015-10-20 18:00:00,269.37,272.95,268.88,271.49,0.0857900259161
6959,2015-10-20 19:00:00,271.77,272.4,270.51,270.88,0.145406823587
6960,2015-10-20 20:00:00,271.09,272.18,270.28,270.43,0.139590550643
6961,2015-10-20 21:00:00,270.3,270.3,267.51,268.34,0.100330708275
6962,2015-10-20 22:00:00,268.34,269.9,267.89,269.86,0.125049868284
6963,2015-10-20 23:00:00,269.86,271.05,269.3,270.64,0.103238844746
6964,2015-10-21 00:00:00,270.3,271.03,269.48,270.83,0.0814278212085
6965,2015-10-21 01:00:00,270.82,272.0,269.97,271.75,0.0814278212085
6966,2015-10-21 02:00:00,271.8,272.69,269.4,270.55,0.0843359576802
6967,2015-10-21 03:00:00,270.55,271.34,269.53,270.69,0.0828818894443
6968,2015-10-21 04:00:00,270.69,271.0,269.69,270.5,0.0857900259161
6969,2015-10-21 05:00:00,270.48,271.0,269.9,271.0,0.0697952753216
6970,2015-10-21 06:00:00,271.0,271.0,266.01,268.1,0.0697952753216
6971,2015-10-21 07:00:00,268.1,268.8,267.23,268.59,0.0668871388498
6972,2015-10-21 08:00:00,268.59,268.8,267.51,268.21,0.0697952753216
6973,2015-10-21 09:00:00,268.21,268.29,266.2,267.03,0.0639790023781
6974,2015-10-21 10:00:00,267.1,267.11,264.0,266.0,0.0683412070857
6975,2015-10-21 11:00:00,265.7,266.54,265.12,266.22,0.0668871388498
6976,2015-10-21 12:00:00,266.46,266.89,265.01,265.77,0.0872440941519
6977,2015-10-21 13:00:00,265.76,266.75,264.02,265.96,0.0683412070857
6978,2015-10-21 14:00:00,266.03,268.39,265.53,267.94,0.0727034117933
6979,2015-10-21 15:00:00,267.98,269.72,266.97,268.29,0.0683412070857
6980,2015-10-21 16:00:00,268.88,269.12,267.77,268.84,0.0785196847367
6981,2015-10-21 17:00:00,268.88,268.92,268.02,268.64,0.0814278212085
6982,2015-10-21 18:00:00,268.29,269.17,268.04,268.63,0.0741574800291
6983,2015-10-21 19:00:00,268.63,269.2,268.25,269.04,0.0785196847367
6984,2015-10-21 20:00:00,269.04,269.16,268.6,268.77,0.0828818894443
6985,2015-10-21 21:00:00,268.6,269.14,268.0,268.36,0.0886981623878
6986,2015-10-21 22:00:00,268.59,268.59,267.86,268.07,0.110509185926
6987,2015-10-21 23:00:00,268.07,268.3,267.26,267.89,0.0959685035671
6988,2015-10-22 00:00:00,267.9,268.36,267.41,268.35,0.0741574800291
6989,2015-10-22 00:00:00,267.9,268.36,267.41,268.35,0.0701847578847
6990,2015-10-22 01:00:00,268.33,268.36,267.39,268.36,0.0741574800291
6991,2015-10-22 02:00:00,268.36,269.14,267.59,268.93,0.088724127892
6992,2015-10-22 03:00:00,268.93,269.17,267.4,267.68,0.0966695721809
6993,2015-10-22 04:00:00,267.68,268.41,267.67,268.39,0.0715089985995
6994,2015-10-22 05:00:00,268.39,268.64,268.13,268.61,0.0662120357403
6995,2015-10-22 06:00:00,268.34,269.77,268.14,269.51,0.0622393135959
6996,2015-10-22 07:00:00,269.76,269.78,269.08,269.75,0.0595908321663
6997,2015-10-22 08:00:00,269.72,272.61,269.62,271.63,0.0675362764551
6998,2015-10-22 09:00:00,272.14,275.6,271.12,274.34,0.0701847578847
6999,2015-10-22 10:00:00,274.59,276.01,274.34,275.0,0.088724127892
7000,2015-10-22 11:00:00,275.0,280.04,274.58,276.24,0.088724127892
7001,2015-10-22 12:00:00,275.76,278.5,274.9,276.0,0.0834271650328
7002,2015-10-22 13:00:00,276.0,276.06,273.56,275.9,0.0873998871772
7003,2015-10-22 14:00:00,275.99,276.48,274.0,274.28,0.082102924318
7004,2015-10-22 15:00:00,274.27,275.02,274.13,274.9,0.0873998871772
7005,2015-10-22 16:00:00,274.71,274.71,273.0,274.13,0.082102924318
7006,2015-10-22 17:00:00,273.98,274.7,273.27,273.98,0.0794544428884
7007,2015-10-22 18:00:00,273.49,274.0,273.0,273.76,0.0834271650328
7008,2015-10-22 19:00:00,273.7,273.79,273.12,273.14,0.0860756464624
7009,2015-10-22 20:00:00,273.73,275.74,273.01,275.73,0.0966695721809
